STATION_ID,OBTAINED_DATE,SURFACE_TEMP,SURFACE_CONDITION
RTOI4,7/3/2019 14:40,103.28,Dry
RTOI4,7/3/2019 14:50,100.22,Dry
RTOI4,7/3/2019 16:30,112.28,Dry
RTOI4,7/3/2019 17:40,122.72,Dry
RTOI4,7/3/2019 17:50,126.5,Dry
RTOI4,7/3/2019 18:10,120.38,Dry
RTOI4,7/3/2019 18:15,123.08,Dry
RTOI4,7/3/2019 19:10,129.2,Dry
RTOI4,7/3/2019 20:30,126.14,Dry
RTOI4,7/3/2019 21:30,106.16,Dry
RTOI4,7/3/2019 22:00,89.42,Trace Moisture
RTOI4,7/3/2019 22:10,83.3,Trace Moisture
RTOI4,7/3/2019 22:20,79.88,Trace Moisture
RTOI4,7/3/2019 22:30,77.72,Trace Moisture
RTOI4,7/3/2019 22:40,78.98,Trace Moisture
RTOI4,7/3/2019 22:50,78.62,Trace Moisture
RTOI4,7/3/2019 23:00,79.16,Trace Moisture
RTOI4,7/3/2019 23:10,79.7,Trace Moisture
RTOI4,7/3/2019 23:40,79.52,Trace Moisture
RTOI4,7/4/2019 0:10,78.08,Trace Moisture
RTOI4,7/4/2019 0:30,78.08,Trace Moisture
RTOI4,7/4/2019 0:40,78.08,Trace Moisture
RTOI4,7/4/2019 0:50,77.9,Trace Moisture
RTOI4,7/4/2019 1:10,78.8,Trace Moisture
RTOI4,7/4/2019 1:20,78.44,Trace Moisture
RTOI4,7/4/2019 1:30,78.26,Trace Moisture
RTOI4,7/4/2019 1:50,77.18,Trace Moisture
RTOI4,7/4/2019 2:30,78.44,Dry
RTOI4,7/4/2019 11:00,75.56,Trace Moisture
RTOI4,7/4/2019 11:10,75.38,Trace Moisture
RTOI4,7/4/2019 16:50,110.48,Dry
RTOI4,7/4/2019 17:00,113.54,Dry
RTOI4,7/4/2019 17:40,120.38,Dry
RTOI4,7/4/2019 17:50,117.86,Dry
RTOI4,7/4/2019 19:50,131.72,Dry
RTOI4,7/4/2019 21:20,123.08,Dry
RTOI4,7/4/2019 21:50,122.72,Dry
RTOI4,7/4/2019 22:00,122.54,Dry
RTOI4,7/4/2019 22:20,122.54,Dry
RTOI4,7/4/2019 23:20,113.72,Dry
RTOI4,7/5/2019 0:20,103.82,Dry
RTOI4,7/5/2019 0:40,103.28,Dry
RTOI4,7/5/2019 2:00,93.74,Dry
RTOI4,7/5/2019 11:30,78.44,Dry
RTOI4,7/5/2019 12:30,81.5,Dry
RTOI4,7/5/2019 17:20,110.66,Dry
RTOI4,7/5/2019 18:00,109.76,Dry
RTOI4,7/5/2019 18:06,109.76,Dry
RTOI4,7/5/2019 18:50,117.14,Dry
RTOI4,7/5/2019 19:40,122.18,Dry
RTOI4,7/5/2019 20:20,123.08,Dry
RTOI4,7/5/2019 20:50,120.74,Dry
RTOI4,7/5/2019 21:00,120.74,Dry
RTOI4,7/5/2019 21:20,118.04,Dry
RTOI4,7/5/2019 21:50,121.46,Dry
RTOI4,7/5/2019 22:00,117.86,Dry
RTOI4,7/5/2019 22:40,117.86,Dry
RTOI4,7/5/2019 22:50,116.96,Dry
RTOI4,7/6/2019 0:00,112.28,Dry
RTOI4,7/6/2019 16:40,91.22,Dry
RTOI4,7/6/2019 19:00,109.94,Dry
RTOI4,7/6/2019 19:40,115.52,Dry
RTOI4,7/6/2019 19:50,116.96,Dry
RTOI4,7/6/2019 21:10,110.48,Dry
RTOI4,7/6/2019 21:30,113.54,Dry
RTOI4,7/6/2019 21:40,115.52,Dry
RTOI4,7/6/2019 21:50,115.52,Dry
RTOI4,7/6/2019 22:00,115.52,Dry
RTOI4,7/6/2019 22:50,109.76,Dry
RTOI4,7/6/2019 23:00,109.94,Dry
RTOI4,7/6/2019 23:10,108.32,Dry
RTOI4,7/7/2019 8:50,77.54,Dry
RTOI4,7/7/2019 13:10,81.5,Dry
RTOI4,7/7/2019 15:40,105.08,Dry
RTOI4,7/7/2019 16:20,113.72,Dry
RTOI4,7/7/2019 17:00,107.78,Dry
RTOI4,7/7/2019 18:40,122.54,Dry
RTOI4,7/7/2019 20:40,123.44,Dry
RTOI4,7/7/2019 21:10,122.18,Dry
RTOI4,7/7/2019 21:30,120.74,Dry
RTOI4,7/7/2019 23:30,109.76,Dry
RTOI4,7/7/2019 23:40,109.04,Dry
RTOI4,7/8/2019 7:00,78.44,Dry
RTOI4,7/8/2019 12:50,81.5,Dry
RTOI4,7/8/2019 15:00,100.4,Dry
RTOI4,7/8/2019 16:40,104.9,Dry
RTOI4,7/8/2019 18:00,122.18,Dry
RTOI4,7/8/2019 18:10,118.04,Dry
RTOI4,7/8/2019 18:40,122.18,Dry
RTOI4,7/8/2019 19:00,123.44,Dry
RTOI4,7/8/2019 19:10,124.52,Dry
RTOI4,7/8/2019 19:20,124.52,Dry
RTOI4,7/8/2019 19:40,125.96,Dry
RTOI4,7/8/2019 19:50,126.5,Dry
RTOI4,7/8/2019 20:40,123.26,Dry
RTOI4,7/8/2019 23:10,110.66,Dry
RTOI4,7/8/2019 23:30,108.32,Dry
RTOI4,7/9/2019 3:00,85.46,Dry
RTOI4,7/9/2019 6:50,78.44,Dry
RTOI4,7/9/2019 14:00,84.2,Dry
RTOI4,7/9/2019 17:20,109.04,Dry
RTOI4,7/9/2019 17:30,109.94,Dry
RTOI4,7/9/2019 20:40,122.18,Dry
RTOI4,7/9/2019 21:00,121.28,Dry
RTOI4,7/9/2019 21:40,122.18,Dry
RTOI4,7/9/2019 21:50,121.64,Dry
RTOI4,7/9/2019 23:00,116.96,Dry
RTOI4,7/10/2019 0:30,105.08,Dry
RTOI4,7/10/2019 14:00,88.7,Dry
RTOI4,7/10/2019 14:40,93.92,Dry
RTOI4,7/10/2019 16:30,109.76,Dry
RTOI4,7/10/2019 16:40,112.28,Dry
RTOI4,7/10/2019 17:40,119.66,Dry
RTOI4,7/10/2019 18:00,121.28,Dry
RTOI4,7/10/2019 18:10,122.18,Dry
RTOI4,7/10/2019 20:30,125.06,Dry
RTOI4,7/10/2019 21:20,122.18,Dry
RTOI4,7/10/2019 22:20,115.52,Dry
RTOI4,7/11/2019 3:00,86.54,Dry
RTOI4,7/11/2019 11:50,74.3,Trace Moisture
RTOI4,7/11/2019 12:00,74.84,Trace Moisture
RTOI4,7/11/2019 14:40,92.12,Dry
RTOI4,7/11/2019 15:10,93.74,Dry
RTOI4,7/11/2019 15:40,93.38,Dry
RTOI4,7/11/2019 17:50,110.66,Dry
RTOI4,7/11/2019 18:00,109.04,Dry
RTOI4,7/11/2019 19:20,119.66,Dry
RTOI4,7/11/2019 19:40,115.52,Dry
RTOI4,7/11/2019 20:40,115.52,Dry
RTOI4,7/11/2019 21:40,109.04,Dry
RTOI4,7/11/2019 23:00,110.66,Dry
RTOI4,7/11/2019 23:20,108.32,Dry
RTOI4,7/12/2019 1:00,96.8,Dry
RTOI4,7/12/2019 1:20,93.38,Dry
RTOI4,7/12/2019 1:30,92.12,Dry
RTOI4,7/12/2019 6:00,78.44,Dry
RTOI4,7/12/2019 16:40,117.86,Dry
RTOI4,7/12/2019 17:20,123.26,Dry
RTOI4,7/12/2019 17:40,124.7,Dry
RTOI4,7/12/2019 19:00,131.9,Dry
RTOI4,7/12/2019 19:20,133.34,Dry
RTOI4,7/12/2019 21:20,128.12,Dry
RTOI4,7/12/2019 23:10,118.04,Dry
RTOI4,7/13/2019 0:20,108.32,Dry
RTOI4,7/13/2019 0:40,104.9,Dry
RTOI4,7/13/2019 2:30,93.38,Dry
RTOI4,7/13/2019 2:50,92.12,Dry
RTOI4,7/13/2019 8:30,80.78,Dry
RTOI4,7/13/2019 10:10,78.8,Dry
RTOI4,7/13/2019 10:20,78.8,Dry
RTOI4,7/13/2019 11:50,79.34,Trace Moisture
RTOI4,7/13/2019 12:40,78.8,Trace Moisture
RTOI4,7/13/2019 12:50,78.8,Trace Moisture
RTOI4,7/13/2019 17:40,108.32,Dry
RTOI4,7/13/2019 17:50,114.62,Dry
RTOI4,7/13/2019 19:40,127.58,Dry
RTOI4,7/13/2019 20:00,126.5,Dry
RTOI4,7/13/2019 20:30,122.18,Dry
RTOI4,7/13/2019 20:50,122.54,Dry
RTOI4,7/13/2019 22:20,124.52,Dry
RTOI4,7/13/2019 23:00,113.72,Dry
RTOI4,7/14/2019 10:50,79.34,Dry
RTOI4,7/14/2019 12:20,83.66,Dry
RTOI4,7/14/2019 14:40,103.28,Dry
RTOI4,7/14/2019 16:30,121.64,Dry
RTOI4,7/14/2019 18:50,130.82,Dry
RTOI4,7/14/2019 19:00,131.18,Dry
RTOI4,7/14/2019 19:10,132.62,Dry
RTOI4,7/14/2019 19:20,132.26,Dry
RTOI4,7/14/2019 20:30,132.8,Dry
RTOI4,7/14/2019 20:40,131.36,Dry
RTOI4,7/14/2019 22:50,122.54,Dry
RTOI4,7/14/2019 23:00,121.46,Dry
RTOI4,7/15/2019 0:00,113.54,Dry
RTOI4,7/15/2019 0:20,110.84,Dry
RTOI4,7/15/2019 0:30,109.94,Dry
RTOI4,7/15/2019 0:40,108.32,Dry
RTOI4,7/15/2019 1:10,103.82,Dry
RTOI4,7/15/2019 3:40,92.12,Dry
RTOI4,7/15/2019 7:00,86,Dry
RTOI4,7/15/2019 9:50,83.66,Dry
RTOI4,7/15/2019 11:50,83.66,Dry
RTOI4,7/15/2019 12:00,84.02,Dry
RTOI4,7/15/2019 14:00,88.34,Dry
RTOI4,7/15/2019 15:50,110.84,Dry
RTOI4,7/15/2019 16:10,113.54,Dry
RTOI4,7/15/2019 16:20,115.16,Dry
RTOI4,7/15/2019 16:50,119.66,Dry
RTOI4,7/15/2019 17:50,124.7,Dry
RTOI4,7/15/2019 18:20,126.68,Dry
RTOI4,7/15/2019 19:00,125.6,Dry
RTOI4,7/15/2019 20:10,129.92,Dry
RTOI4,7/15/2019 20:20,130.1,Dry
RTOI4,7/15/2019 21:20,126.68,Dry
RTOI4,7/15/2019 21:30,125.96,Dry
RTOI4,7/15/2019 21:40,124.88,Dry
RTOI4,7/15/2019 22:00,124.7,Dry
RTOI4,7/15/2019 22:50,118.04,Dry
RTOI4,7/15/2019 23:00,115.16,Dry
RTOI4,7/16/2019 0:30,103.82,Dry
RTOI4,7/16/2019 2:10,93.74,Dry
RTOI4,7/16/2019 2:30,92.12,Dry
RTOI4,7/16/2019 5:40,83.66,Dry
RTOI4,7/16/2019 9:10,78.8,Dry
RTOI4,7/16/2019 9:20,78.44,Dry
RTOI4,7/16/2019 11:40,78.44,Dry
RTOI4,7/16/2019 15:00,103.28,Dry
RTOI4,7/16/2019 15:30,107.78,Dry
RTOI4,7/16/2019 16:40,104.9,Dry
RTOI4,7/16/2019 17:00,110.66,Dry
RTOI4,7/16/2019 17:50,117.86,Dry
RTOI4,7/16/2019 19:10,129.56,Dry
RTOI4,7/17/2019 0:50,105.08,Dry
RTOI4,7/17/2019 1:00,103.28,Dry
RTOI4,7/17/2019 2:10,96.44,Dry
RTOI4,7/17/2019 4:10,89.06,Dry
RTOI4,7/17/2019 7:30,83.66,Dry
RTOI4,7/17/2019 10:30,80.6,Dry
RTOI4,7/17/2019 12:20,82.94,Dry
RTOI4,7/17/2019 13:30,92.12,Dry
RTOI4,7/17/2019 16:40,81.32,Wet
RTOI4,7/17/2019 17:00,75.38,Wet
RTOI4,7/17/2019 17:10,75.74,Wet
RTOI4,7/17/2019 17:40,75.56,Wet
RTOI4,7/17/2019 17:50,75.38,Wet
RTOI4,7/17/2019 18:00,75.02,Wet
RTOI4,7/17/2019 18:10,75.38,Wet
RTOI4,7/17/2019 18:20,75.02,Wet
RTOI4,7/17/2019 19:40,78.44,Dry
RTOI4,7/17/2019 21:50,100.94,Dry
RTOI4,7/18/2019 11:20,78.8,Dry
RTOI4,7/18/2019 15:40,109.76,Dry
RTOI4,7/18/2019 17:30,123.08,Dry
RTOI4,7/18/2019 19:00,123.08,Dry
RTOI4,7/18/2019 19:20,123.08,Dry
RTOI4,7/18/2019 20:10,127.76,Dry
RTOI4,7/18/2019 20:50,128.48,Dry
RTOI4,7/18/2019 22:00,124.7,Dry
RTOI4,7/18/2019 22:10,123.62,Dry
RTOI4,7/18/2019 22:20,122.18,Dry
RTOI4,7/19/2019 0:10,110.66,Dry
RTOI4,7/19/2019 0:20,109.76,Dry
RTOI4,7/19/2019 9:30,84.56,Dry
RTOI4,7/19/2019 10:20,83.84,Dry
RTOI4,7/19/2019 11:50,84.56,Dry
RTOI4,7/19/2019 15:10,110.48,Dry
RTOI4,7/19/2019 15:40,115.34,Dry
RTOI4,7/19/2019 16:30,123.08,Dry
RTOI4,7/19/2019 16:40,123.62,Dry
RTOI4,7/19/2019 17:20,128.3,Dry
RTOI4,7/19/2019 17:50,131,Dry
RTOI4,7/19/2019 18:20,132.08,Dry
RTOI4,7/19/2019 18:30,133.16,Dry
RTOI4,7/19/2019 18:50,133.52,Dry
RTOI4,7/19/2019 19:00,134.42,Dry
RTOI4,7/19/2019 19:10,134.6,Dry
RTOI4,7/19/2019 19:20,135.32,Dry
RTOI4,7/19/2019 19:40,134.96,Dry
RTOI4,7/19/2019 19:50,135.68,Dry
RTOI4,7/19/2019 20:10,135.5,Dry
RTOI4,7/19/2019 20:20,135.14,Dry
RTOI4,7/19/2019 20:30,132.44,Dry
RTOI4,7/19/2019 20:40,134.06,Dry
RTOI4,7/19/2019 21:40,129.74,Dry
RTOI4,7/19/2019 22:20,127.04,Dry
RTOI4,7/19/2019 22:30,125.96,Dry
RTOI4,7/19/2019 22:40,124.88,Dry
RTOI4,7/19/2019 22:50,123.62,Dry
RTOI4,7/20/2019 0:00,115.34,Dry
RTOI4,7/20/2019 2:20,98.6,Dry
RTOI4,7/20/2019 5:10,91.94,Dry
RTOI4,7/20/2019 10:30,85.28,Dry
RTOI4,7/20/2019 15:50,118.04,Dry
RTOI4,7/20/2019 16:00,118.94,Dry
RTOI4,7/20/2019 16:50,125.6,Dry
RTOI4,7/20/2019 17:30,123.62,Dry
RTOI4,7/20/2019 19:20,114.62,Dry
RTOI4,7/20/2019 20:00,118.04,Dry
RTOI4,7/20/2019 20:10,118.04,Dry
RTOI4,7/20/2019 21:00,120.02,Dry
RTOI4,7/20/2019 21:40,115.34,Dry
RTOI4,7/20/2019 22:20,89.6,Wet
RTOI4,7/20/2019 22:20,89.78,Wet
RTOI4,7/21/2019 0:00,81.86,Trace Moisture
RTOI4,7/21/2019 0:10,78.98,Trace Moisture
RTOI4,7/21/2019 0:30,78.44,Trace Moisture
RTOI4,7/21/2019 0:40,78.44,Trace Moisture
RTOI4,7/21/2019 1:10,77.54,Trace Moisture
RTOI4,7/21/2019 5:00,79.7,Dry
RTOI4,7/21/2019 7:50,78.8,Dry
RTOI4,7/21/2019 15:50,88.52,Dry
RTOI4,7/21/2019 16:30,90.68,Dry
RTOI4,7/21/2019 18:30,92.84,Dry
RTOI4,7/21/2019 20:10,92.84,Dry
RTOI4,7/22/2019 2:20,78.8,Dry
RTOI4,7/22/2019 7:50,72.14,Dry
RTOI4,7/22/2019 12:40,73.4,Dry
RTOI4,7/22/2019 15:40,99.86,Dry
RTOI4,7/22/2019 18:00,112.28,Dry
RTOI4,7/22/2019 19:10,118.04,Dry
RTOI4,7/22/2019 19:40,118.04,Dry
RTOI4,7/22/2019 20:00,118.76,Dry
RTOI4,7/22/2019 20:50,114.62,Dry
RTOI4,7/22/2019 22:50,107.6,Dry
RTOI4,7/23/2019 0:50,91.94,Dry
RTOI4,7/23/2019 2:30,81.14,Dry
RTOI4,7/23/2019 14:50,91.94,Dry
RTOI4,7/23/2019 16:30,108.32,Dry
RTOI4,7/23/2019 17:30,117.86,Dry
RTOI4,7/23/2019 17:40,120.02,Dry
RTOI4,7/23/2019 18:30,121.46,Dry
RTOI4,7/23/2019 18:40,124.52,Dry
RTOI4,7/23/2019 19:10,125.6,Dry
RTOI4,7/23/2019 19:30,125.06,Dry
RTOI4,7/23/2019 19:50,126.14,Dry
RTOI4,7/23/2019 21:30,121.64,Dry
RTOI4,7/23/2019 21:50,119.3,Dry
RTOI4,7/23/2019 22:50,112.28,Dry
RTOI4,7/23/2019 23:20,109.04,Dry
RTOI4,7/23/2019 23:30,107.6,Dry
RTOI4,7/24/2019 0:00,103.28,Dry
RTOI4,7/24/2019 5:10,78.8,Dry
RTOI4,7/24/2019 15:50,106.52,Dry
RTOI4,7/24/2019 18:11,120.56,Dry
RTOI4,7/24/2019 18:20,122.18,Dry
RTOI4,7/24/2019 18:30,123.26,Dry
RTOI4,7/24/2019 18:40,124.7,Dry
RTOI4,7/24/2019 19:00,125.78,Dry
RTOI4,7/24/2019 19:20,127.04,Dry
RTOI4,7/24/2019 19:30,127.04,Dry
RTOI4,7/24/2019 19:40,127.22,Dry
RTOI4,7/24/2019 20:00,125.06,Dry
RTOI4,7/24/2019 20:10,123.08,Dry
RTOI4,7/24/2019 20:20,124.88,Dry
RTOI4,7/24/2019 20:30,125.6,Dry
RTOI4,7/24/2019 20:40,123.62,Dry
RTOI4,7/24/2019 20:50,125.06,Dry
RTOI4,7/24/2019 21:10,124.52,Dry
RTOI4,7/24/2019 23:20,109.76,Dry
RTOI4,7/24/2019 23:30,108.32,Dry
RTOI4,7/25/2019 0:00,105.08,Dry
RTOI4,7/25/2019 0:30,100.04,Dry
RTOI4,7/25/2019 1:20,93.38,Dry
RTOI4,7/25/2019 5:40,78.8,Dry
RTOI4,7/25/2019 6:00,78.44,Dry
RTOI4,7/25/2019 14:50,95.9,Dry
RTOI4,7/25/2019 16:00,107.42,Dry
RTOI4,7/25/2019 16:40,117.86,Dry
RTOI4,7/25/2019 19:00,100.4,Dry
RTOI4,7/25/2019 21:50,100.4,Dry
RTOI4,7/25/2019 23:00,94.82,Dry
RTOI4,7/26/2019 1:00,82.76,Wet
RTOI4,7/26/2019 2:00,82.58,Dry
RTOI4,7/26/2019 2:40,79.88,Wet
RTOI4,7/26/2019 2:50,79.16,Wet
RTOI4,7/26/2019 3:00,78.62,Wet
RTOI4,7/26/2019 4:00,76.28,Wet
RTOI4,7/26/2019 4:10,75.56,Wet
RTOI4,7/26/2019 6:30,76.82,Dry
RTOI4,7/26/2019 17:30,117.86,Dry
RTOI4,7/26/2019 17:50,119.3,Dry
RTOI4,7/26/2019 18:30,122.54,Dry
RTOI4,7/26/2019 18:40,123.62,Dry
RTOI4,7/26/2019 18:50,123.62,Dry
RTOI4,7/26/2019 19:30,124.16,Dry
RTOI4,7/26/2019 19:40,124.16,Dry
RTOI4,7/26/2019 19:50,124.16,Dry
RTOI4,7/26/2019 20:00,124.16,Dry
RTOI4,7/26/2019 20:10,125.42,Dry
RTOI4,7/26/2019 20:20,124.7,Dry
RTOI4,7/26/2019 21:00,120.56,Dry
RTOI4,7/26/2019 21:30,119.48,Dry
RTOI4,7/26/2019 21:50,119.3,Dry
RTOI4,7/26/2019 22:20,114.8,Dry
RTOI4,7/26/2019 22:30,114.8,Dry
RTOI4,7/27/2019 3:40,84.56,Dry
RTOI4,7/27/2019 7:20,78.44,Dry
RTOI4,7/27/2019 10:30,75.92,Dry
RTOI4,7/27/2019 15:20,103.1,Dry
RTOI4,7/27/2019 16:00,107.6,Dry
RTOI4,7/27/2019 17:10,109.94,Dry
RTOI4,7/27/2019 18:00,106.52,Dry
RTOI4,7/27/2019 18:20,107.42,Dry
RTOI4,7/27/2019 18:40,116.78,Dry
RTOI4,7/27/2019 19:20,122.54,Dry
RTOI4,7/27/2019 19:30,122.54,Dry
RTOI4,7/27/2019 19:50,125.42,Dry
RTOI4,7/27/2019 20:30,125.6,Dry
RTOI4,7/27/2019 20:40,125.06,Dry
RTOI4,7/27/2019 20:50,125.42,Dry
RTOI4,7/27/2019 21:10,124.34,Dry
RTOI4,7/27/2019 21:20,124.34,Dry
RTOI4,7/27/2019 21:30,123.8,Dry
RTOI4,7/27/2019 22:00,121.82,Dry
RTOI4,7/27/2019 22:40,117.86,Dry
RTOI4,7/27/2019 23:20,112.64,Dry
RTOI4,7/28/2019 0:00,107.6,Dry
RTOI4,7/28/2019 1:00,99.14,Dry
RTOI4,7/28/2019 16:00,107.6,Dry
RTOI4,7/28/2019 16:10,110.66,Dry
RTOI4,7/28/2019 16:40,109.76,Dry
RTOI4,7/28/2019 17:00,108.5,Dry
RTOI4,7/28/2019 18:10,112.64,Dry
RTOI4,7/28/2019 19:20,114.98,Dry
RTOI4,7/28/2019 20:00,107.6,Dry
RTOI4,7/28/2019 20:20,104.9,Dry
RTOI4,7/28/2019 20:30,103.1,Dry
RTOI4,7/28/2019 21:40,99.14,Dry
RTOI4,7/28/2019 23:00,94.46,Dry
RTOI4,7/29/2019 0:00,86.36,Wet
RTOI4,7/29/2019 0:10,84.56,Wet
RTOI4,7/29/2019 0:20,82.4,Wet
RTOI4,7/29/2019 0:30,81.14,Wet
RTOI4,7/29/2019 0:40,81.86,Wet
RTOI4,7/29/2019 0:50,81.32,Wet
RTOI4,7/29/2019 1:10,80.24,Wet
RTOI4,7/29/2019 1:50,79.52,Wet
RTOI4,7/29/2019 2:00,79.7,Wet
RTOI4,7/29/2019 2:20,78.98,Wet
RTOI4,7/29/2019 2:30,78.8,Wet
RTOI4,7/29/2019 2:50,78.44,Wet
RTOI4,7/29/2019 3:40,78.08,Trace Moisture
RTOI4,7/29/2019 4:10,77.18,Wet
RTOI4,7/29/2019 4:20,76.64,Wet
RTOI4,7/29/2019 4:40,76.46,Wet
RTOI4,7/29/2019 4:50,76.1,Wet
RTOI4,7/29/2019 5:20,75.2,Wet
RTOI4,7/29/2019 5:30,75.02,Wet
RTOI4,7/29/2019 5:40,75.02,Wet
RTOI4,7/29/2019 5:50,75.02,Wet
RTOI4,7/29/2019 6:00,74.66,Wet
RTOI4,7/29/2019 6:10,74.3,Wet
RTOI4,7/29/2019 6:20,74.3,Wet
RTOI4,7/29/2019 6:30,74.12,Wet
RTOI4,7/29/2019 6:40,73.76,Wet
RTOI4,7/29/2019 6:50,73.4,Wet
RTOI4,7/29/2019 7:00,73.04,Wet
RTOI4,7/29/2019 7:20,72.32,Wet
RTOI4,7/29/2019 7:30,71.78,Wet
RTOI4,7/29/2019 13:00,78.44,Dry
RTOI4,7/29/2019 15:20,99.14,Dry
RTOI4,7/29/2019 17:10,115.34,Dry
RTOI4,7/29/2019 17:40,119.3,Dry
RTOI4,7/29/2019 18:20,122.72,Dry
RTOI4,7/29/2019 18:30,122.72,Dry
RTOI4,7/29/2019 18:40,123.62,Dry
RTOI4,7/29/2019 18:50,123.8,Dry
RTOI4,7/29/2019 19:00,124.34,Dry
RTOI4,7/29/2019 19:10,125.24,Dry
RTOI4,7/29/2019 19:20,125.24,Dry
RTOI4,7/29/2019 19:30,123.8,Dry
RTOI4,7/29/2019 19:40,123.8,Dry
RTOI4,7/29/2019 20:00,121.46,Dry
RTOI4,7/29/2019 20:10,123.08,Dry
RTOI4,7/29/2019 20:30,122.54,Dry
RTOI4,7/29/2019 21:30,120.56,Dry
RTOI4,7/29/2019 21:50,119.3,Dry
RTOI4,7/29/2019 22:10,113.54,Dry
RTOI4,7/29/2019 22:20,113.54,Dry
RTOI4,7/29/2019 23:30,101.84,Dry
RTOI4,7/29/2019 23:50,97.88,Dry
RTOI4,7/30/2019 11:00,68.18,Dry
RTOI4,7/30/2019 11:10,68,Dry
RTOI4,7/30/2019 11:50,68.18,Dry
RTOI4,7/30/2019 16:40,108.5,Dry
RTOI4,7/30/2019 17:10,111.38,Dry
RTOI4,7/30/2019 18:00,112.64,Dry
RTOI4,7/30/2019 18:30,114.62,Dry
RTOI4,7/30/2019 18:40,116.78,Dry
RTOI4,7/30/2019 18:50,118.04,Dry
RTOI4,7/30/2019 19:20,119.66,Dry
RTOI4,7/30/2019 20:10,120.56,Dry
RTOI4,7/30/2019 20:40,113.54,Dry
RTOI4,7/30/2019 22:00,107.6,Dry
RTOI4,7/31/2019 1:00,89.24,Dry
RTOI4,7/31/2019 4:00,78.44,Dry
RTOI4,7/31/2019 19:40,89.42,Dry
RTOI4,7/31/2019 20:20,80.24,Trace Moisture
RTOI4,7/31/2019 22:20,75.02,Wet
RTOI4,7/31/2019 22:30,74.3,Wet
RTOI4,7/31/2019 22:40,73.76,Wet
RTOI4,7/31/2019 22:50,73.4,Wet
RTOI4,7/31/2019 23:00,72.32,Wet
RTOI4,7/31/2019 23:10,72.14,Wet
RTOI4,7/31/2019 23:40,72.86,Wet
RTOI4,7/31/2019 23:50,72.32,Wet
RTOI4,8/1/2019 0:00,71.96,Wet
RTOI4,8/1/2019 5:20,68.18,Dry
RTOI4,8/1/2019 5:30,68.18,Dry
RTOI4,8/1/2019 11:20,64.94,Dry
RTOI4,8/1/2019 12:50,72.68,Dry
RTOI4,8/1/2019 14:50,89.96,Dry
RTOI4,8/1/2019 16:00,100.22,Dry
RTOI4,8/1/2019 16:20,103.64,Dry
RTOI4,8/1/2019 16:46,107.42,Dry
RTOI4,8/1/2019 17:20,111.38,Dry
RTOI4,8/1/2019 18:10,116.24,Dry
RTOI4,8/1/2019 18:20,116.24,Dry
RTOI4,8/1/2019 18:50,116.78,Dry
RTOI4,8/1/2019 19:00,118.04,Dry
RTOI4,8/1/2019 19:40,116.78,Dry
RTOI4,8/1/2019 21:20,111.38,Dry
RTOI4,8/1/2019 22:10,111.38,Dry
RTOI4,8/1/2019 23:00,105.08,Dry
RTOI4,8/1/2019 23:30,102.2,Dry
RTOI4,8/1/2019 23:50,100.94,Dry
RTOI4,8/2/2019 1:10,88.34,Dry
RTOI4,8/2/2019 2:00,84.56,Dry
RTOI4,8/2/2019 16:30,103.1,Dry
RTOI4,8/2/2019 17:20,114.62,Dry
RTOI4,8/2/2019 18:40,118.04,Dry
RTOI4,8/2/2019 19:10,116.6,Dry
RTOI4,8/2/2019 19:40,118.94,Dry
RTOI4,8/2/2019 19:50,120.92,Dry
RTOI4,8/2/2019 20:00,119.84,Dry
RTOI4,8/2/2019 20:20,115.52,Dry
RTOI4,8/2/2019 21:00,110.66,Dry
RTOI4,8/2/2019 21:30,111.38,Dry
RTOI4,8/2/2019 21:40,108.5,Dry
RTOI4,8/2/2019 22:00,110.84,Dry
RTOI4,8/2/2019 23:20,97.88,Dry
RTOI4,8/3/2019 0:20,92.84,Dry
RTOI4,8/5/2019 16:50,110.84,Dry
RTOI4,8/5/2019 17:30,110.66,Dry
RTOI4,8/5/2019 18:30,120.92,Dry
RTOI4,8/5/2019 19:00,120.02,Dry
RTOI4,8/5/2019 19:20,117.5,Dry
RTOI4,8/5/2019 20:20,125.78,Dry
RTOI4,8/5/2019 20:40,115.52,Dry
RTOI4,8/5/2019 20:40,127.22,Dry
RTOI4,8/5/2019 20:50,125.6,Dry
RTOI4,8/5/2019 21:00,124.88,Dry
RTOI4,8/5/2019 21:10,123.98,Dry
RTOI4,8/5/2019 21:40,120.56,Dry
RTOI4,8/5/2019 21:50,116.24,Dry
RTOI4,8/5/2019 22:00,115.34,Dry
RTOI4,8/5/2019 22:20,111.92,Dry
RTOI4,8/5/2019 23:10,107.6,Dry
RTOI4,8/6/2019 3:00,88.7,Dry
RTOI4,8/6/2019 4:30,82.22,Wet
RTOI4,8/6/2019 13:40,84.38,Dry
RTOI4,8/6/2019 15:10,99.14,Dry
RTOI4,8/6/2019 15:50,105.62,Dry
RTOI4,8/6/2019 16:20,107.42,Dry
RTOI4,8/6/2019 16:30,109.76,Dry
RTOI4,8/6/2019 17:10,114.8,Dry
RTOI4,8/6/2019 17:20,116.78,Dry
RTOI4,8/6/2019 17:40,116.78,Dry
RTOI4,8/6/2019 18:10,122,Dry
RTOI4,8/6/2019 18:20,122,Dry
RTOI4,8/6/2019 18:30,120.56,Dry
RTOI4,8/6/2019 18:40,122.36,Dry
RTOI4,8/6/2019 18:50,123.8,Dry
